event_id,user_id,event_type,event_timestamp
37d23a5b-3f97-4e87-9ecc-fdad05a49a8c,730a8f63-85c0-494b-906c-e60ad03cdb33,click_cta,2025-11-24 10:52:51.412712
3d9dec35-1545-4fec-ab51-79b2089ba9df,c6bce928-4889-464d-a958-89a40a09931b,view_page,2025-11-23 03:10:51.412712
18ac2cdc-e5ff-4087-a7a4-70b4fbe0b642,fe5a3ee9-b001-4e64-9392-6fc36db42427,view_page,2025-11-05 17:18:51.412712
65ffd592-afc3-4d17-94d5-cf4d610e8878,160f03eb-0af4-419d-9df3-927f5d466842,view_page,2025-11-16 01:36:51.412712
16d65af0-7211-471b-9647-7e2be397ff4a,7b0f056f-c443-435c-85b4-f24c0c34623f,login,2025-11-22 01:28:51.412712
a9fc28d4-7b8f-469f-91c7-d6cc0ed01578,c777724e-b256-4df5-8204-ee276bbf0196,click_cta,2025-11-05 15:24:51.412712
8995d65d-33ef-48b0-b3ad-09b2180557ab,9224271c-be3d-409c-a9ae-33189170b8d5,view_page,2025-11-30 05:17:51.412712
03cda5eb-0aff-4821-b25c-52e2448254db,da959682-fca8-4f89-94be-10b798615e92,signup,2025-11-16 17:10:51.412712
62871e88-c0b6-4a13-b963-db9f90bf80b4,c4fde687-6e79-4fc7-a873-d5545d35cfac,upgrade,2025-11-25 13:58:51.412712
3e1aadc3-c43e-4d1b-bc1c-06bec11cd680,bd0c2c94-d766-493a-b986-c98819109f99,upgrade,2025-11-21 13:20:51.412712
bf860d9b-383e-48ba-a4c0-49383ad1e683,af2e93ae-ef38-4a33-812d-494b77fd6878,click_cta,2025-11-21 20:43:51.412712
0d9f902b-cf2e-45e0-b444-5351d3a35f5c,f9458aeb-5006-4cf2-b85e-c83a580bbf1f,login,2025-11-15 11:41:51.412712
120c67bc-3192-4589-87bb-aa05dcdbe258,5e4ef00c-dbc1-4550-bc6f-358423d54874,click_cta,2025-11-30 23:12:51.412712
31ce7da0-cbab-4335-82eb-0123764b4663,7463f1d2-0a13-4d01-89f5-5f6d3d2eec82,start_trial,2025-11-23 12:13:51.412712
4e91ece6-7b8c-4abb-a1cc-181917c554de,8c0c912a-8c9c-422a-84b6-f0732b72a63a,click_cta,2025-11-05 16:09:51.412712
01e2e0f8-7be2-4cc3-98f3-84d8294e64bd,edbfb829-adf3-4985-90d9-67704af9212e,signup,2025-11-05 11:37:51.412712
1f3a128f-8bbd-4782-8460-ba5cd9bde246,b489327c-83a1-4c6d-bdd8-4ac010f2f913,start_trial,2025-11-23 17:52:51.412712
4efd4f84-0dc5-4e0c-8bde-409d26b448d4,0eb5a852-1e4a-4dbf-9f78-f4bc1c47fe24,signup,2025-12-02 03:57:51.412712
671d04cf-77d9-4463-aa1f-28758c3b6cf3,274bea5b-42f9-494e-af21-1dcbca0b9c1e,view_page,2025-11-27 00:40:51.412712
75cc73d3-a597-41ee-831d-3df6f2903f54,9d4dd06d-2530-4bdd-b899-27b1726a2e24,upgrade,2025-11-29 22:03:51.412712
8bed2c86-b379-404e-a721-afd405436b60,98630cbf-7dfc-4e3e-b513-526f750e61af,login,2025-11-27 22:58:51.412712
aa75d94a-c844-4637-97d6-066b9eb7891b,d9af2035-3842-45c9-beb2-fbd85a42688a,view_page,2025-11-11 03:57:51.412712
0c45c068-c0b9-41ea-9196-77504e45870a,8a3c1d16-e0df-4669-8f5f-754b98b7deea,start_trial,2025-12-05 08:14:51.412712
339d80fd-523b-4177-b120-81fa65cd9792,40f1e147-1635-46b1-9b47-3a52b2746459,login,2025-12-03 12:06:51.412712
c964b954-178d-45ac-b2a6-b03e72b4b878,e800a83f-1a53-4f25-9514-08649df41d58,signup,2025-12-04 18:30:51.412712
f13b3fb7-ab9c-4058-ae49-f97a782b15d3,bee64fe9-8db6-4396-b0ed-d53757ccf986,upgrade,2025-11-29 21:05:51.412712
76ed9913-1e6a-40ea-9d59-148f51d907b3,c7678724-9a4d-42a7-88f3-badcedff8aa7,click_cta,2025-11-21 22:56:51.412712
a71fe19f-6315-41b6-9db4-0a6cd0e305a8,8237ed00-68d8-40cc-b4ae-e699da964a15,click_cta,2025-11-22 02:54:51.412712
b1f1b5f4-6f69-403a-9a4b-10e851bd7136,c6aa4c51-b313-414a-a597-8ef9b0e40709,start_trial,2025-11-08 16:15:51.412712
0163935c-7ea4-4294-80b9-5afdf308cb6a,0a99aa06-a530-4d25-95ea-eda259f1173e,signup,2025-11-14 06:26:51.412712
4e53e19e-2921-42e3-aad3-48e3d2203d67,42e71960-54ab-4b7f-927a-115497d8b443,click_cta,2025-11-25 17:33:51.412712
e85e5f17-be04-448f-b5ec-d275978cad6c,120aee04-388f-4b08-9f5b-f7e20893cb86,upgrade,2025-11-17 21:39:51.412712
f6e3cd45-bee5-4712-b4c3-e7b14788c851,51f26ac7-012d-4214-8991-59e0a6e46e7a,login,2025-11-22 17:31:51.412712
81161ff7-a95b-41e4-b78f-6980b7770e08,78de8401-5369-4085-b5ab-d282aba0f7fd,click_cta,2025-11-11 23:12:51.412712
69a7a4e5-db61-443a-b350-b72f737c3fd3,aa4730b4-45aa-42b8-9f7c-6978ca544368,start_trial,2025-11-30 17:00:51.412712
45d5d898-3760-48d0-b62c-26b77e167563,99e784c0-16d9-4f6d-b8e0-5b55ffde112d,login,2025-11-12 05:33:51.412712
ba9663b1-fc0d-442d-8613-186419cc1fe9,4ef4be73-63e1-41f9-8b1a-c782336a99bd,start_trial,2025-11-06 07:45:51.412712
3c4db97d-3d89-41dd-96fc-7afcb9e35798,ef2ac3c4-50f8-4cf6-b95c-792208d2d96d,click_cta,2025-11-21 20:47:51.412712
f8a95056-37a6-40cc-9c75-e9ec2a3477ab,7a48ff73-4d91-4bdd-b46d-c9e12488298d,signup,2025-11-11 22:33:51.412712
12ee41b9-e75f-4cb3-871b-43e6b897acd4,1d38cb3d-8961-41cd-8806-3f50d801bec6,login,2025-12-02 22:40:51.412712
46552470-f62f-4754-beaa-770820020f54,ce4b06e4-b735-4543-8c5d-1b4ac05d3d28,click_cta,2025-11-27 04:42:51.412712
6eca0324-915a-4a4b-bf3d-e5f548236dbb,5a43c8e3-5a94-40e6-ad5e-a34eaf81b17f,login,2025-12-04 14:34:51.412712
d4a46f17-f050-4467-8977-f8effccae2ec,0c60e478-9629-424e-966c-98db5d267c88,start_trial,2025-12-04 06:50:51.412712
22b4f621-b596-477f-9124-1d5f1485711b,a2bb4c63-abf5-49d0-a82a-c4c75018fe77,view_page,2025-11-24 14:18:51.412712
817757d8-c5d4-4665-b5e5-55da172fe182,5b8cb7b7-7f49-4add-80fc-b9c6e1aa5e23,view_page,2025-11-16 05:41:51.412712
120c792e-6d0c-474f-9e18-8f723ccea8a2,57956bcf-eb11-4638-916b-6a076d6c1c73,login,2025-12-01 13:10:51.412712
9a18993b-234e-4e5b-bf45-96205d67a897,56395ea8-86a4-41d9-83ac-69f3e0c3377e,signup,2025-11-23 03:37:51.412712
d3da5606-ea66-4179-9990-12679de5158b,ac82cd4e-e3e7-48d9-8902-b18f1e9e15ac,click_cta,2025-11-15 00:48:51.412712
6baa7d21-6646-4470-91ac-df571b94ed50,d684c3bc-ab06-4b11-8ef6-85e7ba917f4a,login,2025-12-03 00:39:51.412712
45ef2f06-8a37-4359-9f2b-f1f3439fa594,d8f5c370-95bd-4b0d-80e3-7108a4bcc69a,view_page,2025-11-23 02:47:51.412712
731163c4-b10a-4a4e-b1d4-374f814aa439,54c63bda-0fde-4936-a7ca-add319026d9b,login,2025-11-26 22:37:51.412712
497d485f-0207-49c7-8e45-f4b8aef245d2,be403005-1a13-404b-8325-99a8122c100e,view_page,2025-11-22 07:43:51.412712
801f1e04-4b78-45c3-bc43-c44a8a4fc8dd,d66a5660-597a-4b4a-b07e-f059c4716568,click_cta,2025-11-08 22:50:51.412712
546438b4-4cc3-449e-a8a3-5aca2eb524f4,ad6ae17f-9070-4565-9302-1184b16c435a,login,2025-11-26 21:45:51.412712
5c61143b-432f-4574-ae21-8ea0b7393304,b2653beb-0fed-4ce5-92ae-0ad6f34a54f7,signup,2025-11-20 07:42:51.412712
1d8620fa-c361-48b7-9227-cab16569aea7,efaa9c92-231b-4f2c-9be7-74a06fe2cb4c,login,2025-11-20 16:59:51.412712
e4039c6c-2d3e-44e5-b401-aec668af0359,5f8ee164-76d0-488e-b8c8-765ee36cd234,upgrade,2025-11-11 12:25:51.412712
62bf3374-6258-49e7-8ee9-9a1538f98d21,7b34d5af-358d-4026-b7a0-bcaba9db7e08,login,2025-11-21 22:17:51.412712
b7affe61-e4ae-4fcd-9a8b-05be3ea3a346,4ceca0cf-0b29-42b8-b699-2b432d13814c,start_trial,2025-12-02 11:44:51.412712
d662e981-a22d-46e8-bf9b-d61d68e0e03e,c22c5946-eabe-4638-a57f-a6ee2cd51194,view_page,2025-11-13 12:57:51.412712
4e40194c-f88d-4363-9453-0091e01118d3,e4ab6721-0c81-43c5-901e-5eba5f119961,click_cta,2025-11-22 16:59:51.412712
86927e19-1eb7-4699-81a6-ad9dff70e32e,bf5a0187-a9f8-4307-98af-1debb4af791c,start_trial,2025-11-18 22:29:51.412712
f3a38209-2a9a-4eec-9d56-032ee60d2c5c,92b85ba0-02cd-46ec-a715-c16f9f5cc2c6,upgrade,2025-11-15 08:56:51.412712
d380fc9c-1891-437f-a71e-23d3a831a9ba,489ca786-116d-4384-9d52-422fa6b19df8,start_trial,2025-11-21 06:52:51.412712
8a339dfc-20f8-48d3-a082-1d12ad98569f,c5ef6174-001a-49bb-9f73-07d5a63da96d,login,2025-11-25 05:48:51.412712
60e5b85a-c022-4c81-bfe0-0e57b88c7bf1,52613707-8146-41bf-a240-32cc7471863c,start_trial,2025-11-06 16:58:51.412712
5135d13e-f82c-47ca-b2c5-e0a0db31e7d2,a725004b-dbdf-4138-b75b-836c2fa3e959,view_page,2025-11-17 04:28:51.412712
799d73bb-4a66-48f7-845b-15d7744da541,57c458d0-2e78-44b8-aa00-13e806d54d69,login,2025-11-19 09:12:51.412712
a0a7dae2-425b-4c43-a15e-bce3a3d1eb96,c38efcb0-1e94-4cdf-90fe-65533f29247d,upgrade,2025-11-23 02:34:51.412712
da1df465-e340-4d84-9077-5d9c9148153b,a9ca5cca-9acd-44b8-82e6-9bb1efbb1fcb,click_cta,2025-11-28 22:04:51.412712
0d75ab67-05cc-48f6-ac39-f6b85efae96d,c270f518-53d9-4793-a3bd-03e1bc623c70,login,2025-11-12 05:21:51.412712
09035e98-404d-4115-a547-bbeebf159286,127e6444-1969-4b01-ab9e-7794668241d1,login,2025-11-12 23:00:51.412712
25c82bed-0f89-432e-8255-5e847672bf30,ffef1e07-4c99-46f5-aa71-6a70eaa4dd8b,upgrade,2025-12-04 05:33:51.412712
9dc12ca4-fd03-4f9e-8fc8-c24923e6304f,dac636a5-516d-4820-b2e3-d7968b1bfc93,login,2025-11-29 18:56:51.412712
e620203a-ef3a-4a1d-add3-d8d92f8d51ae,fd69cc1f-16f0-47e5-9fc9-18d0dd93babf,signup,2025-11-18 18:55:51.412712
c3e20550-8e6d-4ab1-9bee-fba89b173095,f724eb78-2594-498a-afc5-354fefdb1033,login,2025-11-14 11:49:51.412712
1889007c-d113-47f9-af5d-7e8317175e72,8853c416-c3e5-4366-9246-15c4f1e04c27,login,2025-11-12 06:59:51.412712
ea29602e-8fc0-4a59-be8b-932daca3f753,4d1042bb-ce04-47a0-9e2d-b86f2ae440c5,upgrade,2025-12-01 12:50:51.412712
73421437-d859-4fa3-b5fd-a78fabdbd658,1944ac71-4ee2-4c55-b206-b0c15231a7fd,click_cta,2025-11-08 22:20:51.412712
81fdd47d-d5fa-4fc2-83ae-663a444b8d09,1a704eec-ae8b-4c68-beb0-971e4f24158a,upgrade,2025-12-01 05:20:51.412712
76bd79e1-b2c4-42b9-be8c-1f021ea3a200,c748d832-cd8d-441c-9a26-effdb447966b,click_cta,2025-11-08 13:44:51.412712
15f3563c-4206-4592-bfef-5178f65ef9ef,bf80f175-0798-44d1-819d-d3a30c4a7209,click_cta,2025-11-13 14:09:51.412712
ab78c5e8-2d1a-479f-b835-fc55dcfc2d56,e058fa24-de50-4eef-99e4-14b8e5c6bd0a,upgrade,2025-11-07 12:10:51.412712
abdbd30f-05ab-4ace-bbf4-b5605d0e6c4d,a7b3c33e-f6b1-4ecf-9933-160a6168f3a1,view_page,2025-11-07 11:00:51.412712
846a71e4-c578-41c5-a7c7-c62e7f95742c,3599f295-67b1-4afd-b821-a52e622e86ca,upgrade,2025-11-27 07:32:51.412712
a4e68b5f-fc69-47bd-879a-5925ba1670f5,e66e13d8-38a7-47df-9d12-787fb67525de,upgrade,2025-11-24 08:03:51.412712
30b36c25-41a0-4d81-9222-312cc8665296,3d8053e5-f4c5-4136-8678-be83346a3b11,view_page,2025-11-10 21:49:51.412712
14f0d170-e10f-44a5-aea9-117ebec01dd4,0f027bc2-5444-42b0-95e7-8d2e02d0201c,login,2025-11-13 19:07:51.412712
a0a3b931-bbac-4d5d-9323-8a37fdf9908e,f181be57-0346-49ba-baa4-6d745980c652,signup,2025-11-20 15:13:51.412712
853588f6-d53c-43b8-b428-caef409714c5,34d981db-fcbe-432e-b8f7-a68d8cdd7ce4,signup,2025-11-11 21:29:51.412712
5e0a23f9-1f6c-41c3-8a00-6c206295a873,e45fba78-6bf7-4606-8757-a131b67e20e4,start_trial,2025-11-18 17:59:51.412712
40cc293f-5918-4a87-8d5d-21a78b1c7679,e42a7ce6-67cf-44be-b69f-222613b2d21f,signup,2025-11-06 03:33:51.412712
62d89887-2b42-40b7-b5d8-82e7cd42eea5,cd9672d0-2529-452b-8a71-634873b013d7,view_page,2025-11-11 15:33:51.412712
e289af6e-8e10-405b-bf7b-ebed20a8da04,0baa4274-9305-4b92-9522-8dd092282cd2,start_trial,2025-11-15 03:15:51.412712
412285c5-febf-4984-9297-e5d58e48a18a,2fc2fe5c-ee71-4499-bc76-39df35694bae,signup,2025-11-10 15:27:51.412712
49d75869-8b6b-486f-a112-11d53ba0c37c,1314c1ac-9db7-4f68-8f1d-4b19cf9e038e,signup,2025-11-08 00:09:51.412712
1311f379-2b9d-4d79-986f-5ceba09a31fa,2d1c0f07-ab3f-43de-aa8b-ed7d0d0c510a,click_cta,2025-11-19 08:32:51.412712
286c3c04-f191-40c5-bf4b-fc15af76720d,d058b882-38e3-4fa5-86ef-d866b2e2bc4e,signup,2025-11-26 05:57:51.412712
bf0dea9d-a606-4332-a5f4-4d191500f040,3755a7a5-d9c7-4800-b69e-f81376348359,signup,2025-11-06 05:11:51.412712
0f028669-888e-4b9a-80a5-13a8ca883b9e,310eaee9-eb67-4c4c-a35b-f0ff87dd937b,login,2025-11-05 21:39:51.412712
89fc40f8-d1e1-4878-be7b-76e6e7a8c895,775de131-8dac-4176-a1cd-0bdafc4d33e2,click_cta,2025-11-20 23:35:51.412712
4f90ca49-7cf9-48ee-9fec-153c1325d5be,35ff0c1a-22dc-4e55-b48e-71710d14e3d5,start_trial,2025-11-24 20:44:51.412712
7cd3db4a-d277-4657-abf0-540b68caabd2,37c4c700-d42b-4f48-8b9c-72a1a75886bd,start_trial,2025-11-25 10:38:51.412712
0b7cb863-3415-4608-8d92-4e5d05e1c6b2,d1f71b5d-4050-48c7-b10d-912d14964b0e,start_trial,2025-11-18 06:35:51.412712
f0fa75d1-f33d-4099-8ce3-ca56415129e4,cfba4e5a-1c43-41cf-acf1-6045c69ac5cc,login,2025-11-28 23:03:51.412712
88dfa7d4-f9be-4af5-85e0-c52012e5e59d,ee218d3c-c29e-4436-8b8e-c5eab9c44a7c,signup,2025-11-26 21:49:51.412712
45fce8b9-dd39-44e3-b6c3-7ae47678eb2a,7474bdc9-d71d-4817-ba8a-504ce84af51a,click_cta,2025-11-28 23:14:51.412712
d5357985-d6f7-4006-aade-9ea3ed05c713,e73ff911-af1c-4f70-a35e-5e5f73112b11,view_page,2025-11-27 19:27:51.412712
b92007b1-5106-416d-bdc8-21d1498a5ffd,5da3246c-cb28-4664-bc30-1fda4d6337ec,login,2025-11-28 03:30:51.412712
22cb6aa2-1aa8-4ff6-995e-3a2e7618f045,aa58cb43-f07b-4c93-b0cc-9d270f0b2330,view_page,2025-11-08 04:59:51.412712
7c030ea3-f223-4ecd-8840-4ffe381fc1c6,ddc3465b-27fc-4922-b05a-58a3d404b740,start_trial,2025-11-10 11:01:51.412712
b08ee7da-ddce-4ef8-b375-33ae8fa34416,23e1f2e0-c3f0-4f51-9ddb-4c40e66a7436,upgrade,2025-11-29 08:55:51.412712
7b1b83ab-ded9-4603-9441-9ff043cf9ae8,df0e2c4d-d4fc-4ddd-bb25-ad4dec39ae00,upgrade,2025-11-15 20:33:51.412712
dd525a57-7b97-4910-ac80-351bdf94c509,4f951755-be8a-4709-805a-c920d2be9886,upgrade,2025-11-20 04:22:51.412712
de369ba7-e8c3-4076-8107-a5185ecb445f,a56da254-d858-465e-9404-b42f5aa675c8,click_cta,2025-11-14 01:08:51.412712
71ed3788-bdd2-4088-a250-a0e3aa4c30ec,151c3456-614a-4095-8b41-7614ef8978bc,login,2025-11-21 05:46:51.412712
0ca2593b-2155-4515-b62e-9b324a88b247,0a5e70ff-635b-4163-a75e-c06466dbfd9f,signup,2025-11-12 11:24:51.412712
a97910a8-20e9-439f-9017-d6ff8dea1ada,091a80ad-7159-47b6-b5b6-4718fbbeeaf8,click_cta,2025-11-06 12:59:51.412712
df8d9af3-98c3-43a4-ab80-d3fdb9e8b24f,08f259ed-284a-41db-8bcd-01c3bd8eaca1,view_page,2025-11-23 23:51:51.412712
ffaadbbd-ea27-43e7-977a-7794a6e802ef,e6cac911-025a-425d-85e1-31c8b38ed746,view_page,2025-11-11 16:30:51.412712
b260b815-ce04-47e2-a8f8-d3ef089b7f62,4985d37c-1a5b-4163-948a-7648d8412240,view_page,2025-11-06 04:08:51.412712
fd623b5b-91fb-4aa6-b4bf-86b865681580,423eae4a-7434-4e1a-8689-8b1359c93a8c,click_cta,2025-11-27 14:17:51.412712
f269205f-6e5f-41f0-8700-1404f6fe9fec,16c9546b-aa6a-48fc-9cf5-bfa59a0be20d,login,2025-11-17 12:27:51.412712
b3023773-4fb6-445b-80bd-6265f90e37e7,42eae212-cd2d-441a-8b10-1f91a032be5b,upgrade,2025-11-20 03:18:51.412712
159ae036-2288-4b35-b020-265db127432e,7ef336db-a90f-4905-8135-06c0c94da607,click_cta,2025-11-09 07:05:51.412712
25c0549e-ab11-4b28-87cd-60d772e83aef,fb6c0bd4-92a9-49a0-b771-b71b41274a9e,signup,2025-12-01 23:28:51.412712
97d63f26-e178-410b-905e-34d6b9e81e19,e976495a-2594-447d-ad31-064c984b7731,signup,2025-11-19 00:31:51.412712
da608bc0-3cf9-4aa3-b146-1267cbfde8c3,fd79fee2-f556-43ed-902d-8c40df866a54,click_cta,2025-11-12 21:56:51.412712
3f9ff59a-8b58-44f9-9280-94bb8261422c,e5104f40-6683-43bc-8dcb-2feb65f048ad,start_trial,2025-12-03 01:16:51.412712
c19f8363-1153-4831-b183-aae81f84f867,58bed808-33f3-44f1-8929-4ceddbd3fb7c,upgrade,2025-11-20 08:22:51.412712
20e93b53-3b19-4bf6-9092-f8a87f4beeb9,218443ad-1349-4002-bfd3-53ae43204dac,signup,2025-11-19 22:47:51.412712
0b500d05-d0e6-448f-93d0-0e70572bdd1c,24daa4f1-d152-4931-a353-46e284f00469,view_page,2025-11-08 05:25:51.412712
e42d45e1-97da-4113-9109-8582f6c9e45f,c17c7bd0-9795-4d29-848c-a021ad5a7411,upgrade,2025-11-17 00:50:51.412712
72009113-de06-4638-9bf2-3ad303b4e1b1,10ea33c0-6083-4e73-a5ff-4b15ab9456e7,signup,2025-11-22 08:38:51.412712
55df8135-e5d4-4217-a660-831dc84c21d7,ce4cf9eb-aec1-44d0-810d-ff8dd797d48b,upgrade,2025-11-21 11:22:51.412712
81b1cc73-5d11-43fe-a024-8046a461d287,9a10b51e-7c8b-4e9c-a3ec-14b47dfc9503,view_page,2025-11-07 11:55:51.412712
5fcadf7d-dc2b-4802-9231-bf9894f8f166,00e1cb7b-565e-4da5-8f17-e2c7edb3354a,view_page,2025-12-05 06:31:51.412712
7004ea99-bb50-4004-b12f-9337f548c932,b0007071-0192-4972-9e11-546a63f9a5c5,upgrade,2025-11-29 17:03:51.412712
091a9f15-0e43-479c-9b37-55f946455bef,32690b70-405c-4dc2-86e1-81d62e79f2b0,click_cta,2025-12-05 08:04:51.412712
a9215b7e-bc80-42ef-af26-61fe039f582b,3803c41c-0ca7-44ab-a65e-566796ad9da5,signup,2025-11-27 11:46:51.412712
d0ba711f-8dc2-4a87-9269-aedd6152952d,655a5377-bf1e-4f70-8cd5-6c5149bdd9c9,signup,2025-11-06 09:39:51.412712
ab45f585-c4f5-49fa-a129-1bc525cd1506,cc64e622-e05d-47ea-92ad-7e78d124d8d4,upgrade,2025-11-15 12:50:51.412712
11d1d209-fd45-42af-a5a2-cd5faa89ed95,52cbc026-bb6c-4a1f-b782-76c2d4a18357,view_page,2025-11-29 22:24:51.412712
b509ca25-761e-4467-a566-2ad3494fcac9,e63cf1f1-66f4-44d1-96a1-c699e228adfd,start_trial,2025-11-24 03:38:51.412712
6c52fdd6-653f-4017-97d8-ddaae08dfe91,7e3e56a9-9e0d-4831-967b-050ce3bc960c,click_cta,2025-11-12 03:13:51.412712
578e2111-14fb-443b-8381-a7b76ba427f5,d3f62843-fbdd-4f7d-8522-8a1b1fbb18aa,upgrade,2025-11-21 00:11:51.412712
3833fc22-9e71-45e8-96f8-555d7cf74357,f889d198-5058-4c09-a242-d741a0665e1c,upgrade,2025-12-01 11:54:51.412712
bbce815b-b813-421f-a350-c8fc5d68e36a,8c32b85d-92cc-4eff-9dcd-4b223359d04f,login,2025-11-30 16:27:51.412712
20546529-1251-4d14-b6be-efd823d9e8c7,64e266c1-6e93-4c31-a1ca-41eef178475a,login,2025-11-16 00:42:51.412712
2b4a3d19-0a11-462d-83fc-5fa2a870a17b,64399b91-513c-4126-8451-e2530df1a8d4,signup,2025-12-03 09:25:51.412712
ecdc430e-33d7-4cea-8828-a4438946ccc8,6eaba773-6428-40f7-93c3-ec0194ae1fca,click_cta,2025-11-05 12:44:51.412712
179e4b27-19aa-4161-9ce6-c8ce4537e54c,81a952af-b610-4102-a100-f59354829cf3,view_page,2025-12-04 10:41:51.412712
2169a39f-ba95-479b-a05e-4778b6d246e6,c38038d2-2d9f-4836-9bd2-642e5213a9df,upgrade,2025-12-01 00:13:51.412712
8b55096f-732d-4b10-b6c5-74aeccf77eda,c528f4b5-2d14-490d-b81b-8c265a2a5b49,login,2025-11-18 05:42:51.412712
e585313c-a87f-4fb7-beb0-762a67152e26,8fa8479b-d38e-4fc5-9e19-972c5d733392,click_cta,2025-11-26 05:04:51.412712
fa4e941e-8f4e-463d-8eac-69870f3cb94a,9339ab86-5a23-4964-abe5-1cb5835bbee5,upgrade,2025-11-05 12:02:51.412712
163c8193-1352-4f63-a5a0-2aee2fbc2b47,d449665d-8ce0-4370-bf23-8ce3b27091c3,click_cta,2025-11-11 12:13:51.412712
b641532b-2faf-4a04-af0e-b6d9414a59dd,5597e769-bfb1-4da9-894a-b2519a8ed661,start_trial,2025-11-14 12:43:51.412712
d6aa988c-c883-4a4b-9101-cf9477b571a7,4d7e21a6-edae-41d6-af5f-ac847ab854d5,login,2025-11-14 05:54:51.412712
7d34a966-7e2c-4ea5-a312-dea12c56daa2,cffcbddf-40a9-4c00-a83f-852d43c2a1d7,signup,2025-11-10 12:39:51.412712
f023ccd8-7bbf-4f7b-a101-3fe9e6aa4d84,62a1a7d2-8797-46e4-ad3f-86cd229dfe4a,login,2025-11-08 16:46:51.412712
ba11b0b8-3591-4a22-8dfd-81feb7025f24,0657d4d9-f43a-400d-b64d-9d4e1b511eb7,login,2025-12-04 14:35:51.412712
b1bb5e02-d594-4ae2-b38e-32470739542f,b7f0fc7f-3305-4722-ad4d-da6b5e1662f0,upgrade,2025-11-21 02:30:51.412712
a78ce9b9-2515-4725-83f4-fcd0134cd174,40f67c30-caa5-4643-8550-a34db02fddd3,click_cta,2025-11-16 12:21:51.412712
1aa8eaa6-7baf-40a5-a60b-9a4dae207411,2be6e011-26dd-4fe3-8597-c75545b07ea4,click_cta,2025-11-12 16:56:51.412712
8ffcb306-0fde-41e9-bbde-7012bc72fc98,920f4cc3-f90e-4f04-ab96-9b341ea2b01e,login,2025-11-23 14:31:51.412712
fa5d8fc0-3913-402b-8678-5d592528b6d2,4d0494de-762e-4281-b596-8289e448fac0,click_cta,2025-11-06 12:53:51.412712
